type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_bid_size,best_ask,best_ask_size,side,time,trade_id,last_size,price_ema,mid_price_ema
ticker,109354002760,BTC-USD,118217.91,117677.7,4575.48705108,115728.49,118920,190974.10099668,118215.01,0.00357767,118217.91,0.01177073,buy,2025-07-31T13:19:05.616295Z,856435760,0.00014824,118196.89,118197.04
ticker,109354003401,BTC-USD,118215.01,117677.7,4575.48790563,115728.49,118920,190974.10185123,118215.01,0.08313410,118215.02,0.00179109,sell,2025-07-31T13:19:06.454739Z,856435761,0.00085455,118199.68,118199.81
ticker,109354004277,BTC-USD,118215.01,117677.7,4575.48808414,115728.49,118920,190974.10202974,118215.01,0.11928624,118215.02,0.04275092,sell,2025-07-31T13:19:08.032957Z,856435762,0.00017851,118203.83,118203.93
ticker,109354004316,BTC-USD,118215.02,117677.7,4575.48833688,115728.49,118920,190974.10228248,118215.01,0.30508624,118215.02,0.04249818,buy,2025-07-31T13:19:08.045722Z,856435763,0.00025274,118203.86,118203.96
ticker,109354004318,BTC-USD,118215.02,117677.7,4575.48983000,115728.49,118920,190974.10377560,118215.01,0.30508624,118215.02,0.04100506,buy,2025-07-31T13:19:08.045722Z,856435764,0.00149312,118203.86,118203.96
ticker,109354004320,BTC-USD,118215.02,117677.7,4575.53068174,115728.49,118920,190974.14462734,118215.01,0.30508624,118215.02,0.00015332,buy,2025-07-31T13:19:08.045722Z,856435765,0.04085174,118203.86,118203.96
ticker,109354004322,BTC-USD,118215.02,117677.7,4575.53083506,115728.49,118920,190974.14478066,118215.01,0.30508624,118217.91,0.01177073,buy,2025-07-31T13:19:08.045722Z,856435766,0.00015332,118203.86,118203.96
ticker,109354005107,BTC-USD,118217.91,117677.7,4575.53103572,115728.49,118920,190974.14498132,118217.90,0.12918598,118217.91,0.01162461,buy,2025-07-31T13:19:08.909115Z,856435767,0.00020066,118206.09,118206.17
ticker,109354005310,BTC-USD,118217.91,117677.7,4575.53120464,115728.49,118920,190974.14515024,118217.90,0.27065868,118217.91,0.01262964,buy,2025-07-31T13:19:09.189725Z,856435768,0.00016892,118206.73,118206.81
ticker,109354005313,BTC-USD,118217.91,117677.7,4575.54260579,115728.49,118920,190974.15655139,118217.90,0.27065868,118217.91,0.00122849,buy,2025-07-31T13:19:09.190454Z,856435769,0.01140115,118206.74,118206.81
ticker,109354005315,BTC-USD,118217.91,117677.7,4575.54383428,115728.49,118920,190974.15777988,118217.90,0.27065868,118219.43,0.00001000,buy,2025-07-31T13:19:09.190454Z,856435770,0.00122849,118206.74,118206.81
ticker,109354005346,BTC-USD,118219.43,117677.7,4575.54384428,115728.49,118920,190974.15778988,118217.91,0.00030447,118227.97,0.00005454,buy,2025-07-31T13:19:09.193932Z,856435771,0.00001,118206.74,118206.82
ticker,109354006531,BTC-USD,118227.97,117677.7,4575.54385265,115728.49,118920,190974.15779825,118227.96,0.29570523,118227.97,0.00026050,buy,2025-07-31T13:19:10.349713Z,856435772,0.00000837,118211.13,118211.19
ticker,109354007390,BTC-USD,118227.97,117677.7,4575.54404731,115728.49,118920,190974.15799291,118227.96,0.38248974,118227.97,0.00001157,buy,2025-07-31T13:19:12.039915Z,856435773,0.00019466,118215.96,118216.00
ticker,109354007392,BTC-USD,118227.97,117677.7,4575.54405542,115728.49,118920,190974.15800102,118227.96,0.38248974,118227.97,0.00000346,buy,2025-07-31T13:19:12.039915Z,856435774,0.00000811,118215.96,118216.00
ticker,109354007394,BTC-USD,118227.97,117677.7,4575.54405888,115728.49,118920,190974.15800448,118227.96,0.38248974,118230.42,0.00001000,buy,2025-07-31T13:19:12.039915Z,856435775,0.00000346,118215.96,118216.00
ticker,109354007808,BTC-USD,118230.42,117677.7,4575.54406888,115728.49,118920,190974.15801448,118230.41,0.19592004,118230.42,0.00024009,buy,2025-07-31T13:19:12.522985Z,856435776,0.00001,118217.29,118217.33
ticker,109354007810,BTC-USD,118230.42,117677.7,4575.54409285,115728.49,118920,190974.15803845,118230.41,0.19592004,118230.42,0.00021612,buy,2025-07-31T13:19:12.522985Z,856435777,0.00002397,118217.29,118217.33
ticker,109354007848,BTC-USD,118230.42,117677.7,4575.54430897,115728.49,118920,190974.15825457,118230.41,1.18478830,118230.60,0.00892424,buy,2025-07-31T13:19:12.578256Z,856435778,0.00021612,118217.43,118217.47
ticker,109354007948,BTC-USD,118230.6,117677.7,4575.55323321,115728.49,118920,190974.16717881,118230.59,1.21396570,118237.09,0.00004789,buy,2025-07-31T13:19:12.590401Z,856435779,0.00892424,118217.47,118217.51
ticker,109354008154,BTC-USD,118237.1,117677.7,4575.55356201,115728.49,118920,190974.16750761,118237.09,0.06235505,118237.10,0.22302790,buy,2025-07-31T13:19:12.645462Z,856435780,0.0003288,118217.68,118217.72
ticker,109354008287,BTC-USD,118237.09,117677.7,4575.55370437,115728.49,118920,190974.16764997,118237.09,0.09209595,118237.10,0.22302790,sell,2025-07-31T13:19:12.741664Z,856435781,0.00014236,118218.05,118218.09
ticker,109354008537,BTC-USD,118237.1,117677.7,4575.55374450,115728.49,118920,190974.16769010,118237.09,0.07716713,118237.10,0.22298777,buy,2025-07-31T13:19:12.917539Z,856435782,0.00004013,118218.71,118218.75
ticker,109354009051,BTC-USD,118237.1,117677.7,4575.56094698,115728.49,118920,190974.17489258,118237.09,0.07716713,118237.10,0.21823731,buy,2025-07-31T13:19:13.774415Z,856435783,0.00720248,118221.61,118221.64
ticker,109354009175,BTC-USD,118237.1,117677.7,4575.56095619,115728.49,118920,190974.17490179,118237.09,0.21788713,118237.10,0.21823131,buy,2025-07-31T13:19:14.118185Z,856435784,0.00000921,118222.63,118222.67
ticker,109354009414,BTC-USD,118237.1,117677.7,4575.56112511,115728.49,118920,190974.17507071,118237.09,0.23056499,118237.10,0.21806239,buy,2025-07-31T13:19:14.583231Z,856435785,0.00016892,118223.92,118223.95
ticker,109354009478,BTC-USD,118237.1,117677.7,4575.68128722,115728.49,118920,190974.29523282,118237.09,0.90816505,118237.10,0.09790028,buy,2025-07-31T13:19:14.609101Z,856435786,0.12016211,118223.99,118224.02
ticker,109354009487,BTC-USD,118237.1,117677.7,4575.68382547,115728.49,118920,190974.29777107,118237.09,0.90816505,118237.10,0.09536203,buy,2025-07-31T13:19:14.611346Z,856435787,0.00253825,118223.99,118224.02
ticker,109354009499,BTC-USD,118237.1,117677.7,4575.72753428,115728.49,118920,190974.34147988,118237.09,0.94628431,118237.10,0.05165322,buy,2025-07-31T13:19:14.615222Z,856435788,0.04370881,118224.00,118224.03
ticker,109354009509,BTC-USD,118237.1,117677.7,4575.75229900,115728.49,118920,190974.36624460,118237.09,0.94628431,118237.10,0.02688850,buy,2025-07-31T13:19:14.619030Z,856435789,0.02476472,118224.01,118224.04
ticker,109354009521,BTC-USD,118237.1,117677.7,4575.77673227,115728.49,118920,190974.39067787,118237.09,0.94628431,118237.10,0.00245523,buy,2025-07-31T13:19:14.622324Z,856435790,0.02443327,118224.02,118224.05
ticker,109354009523,BTC-USD,118237.1,117677.7,4575.77918429,115728.49,118920,190974.39312989,118237.09,0.94628431,118237.10,0.00000321,buy,2025-07-31T13:19:14.622324Z,856435791,0.00245202,118224.02,118224.05
ticker,109354009525,BTC-USD,118237.1,117677.7,4575.77918750,115728.49,118920,190974.39313310,118237.09,0.94628431,118238.85,0.00499998,buy,2025-07-31T13:19:14.622324Z,856435792,0.00000321,118224.02,118224.05
ticker,109354009584,BTC-USD,118238.85,117677.7,4575.78418748,115728.49,118920,190974.39813308,118238.84,0.27383299,118241.41,0.00001000,buy,2025-07-31T13:19:14.630330Z,856435793,0.00499998,118224.05,118224.08
ticker,109354009916,BTC-USD,118241.41,117677.7,4575.78419585,115728.49,118920,190974.39814145,118241.40,0.30476709,118241.41,0.00000163,buy,2025-07-31T13:19:14.797871Z,856435794,0.00000837,118224.62,118224.65
ticker,109354010195,BTC-USD,118241.41,117677.7,4575.78419748,115728.49,118920,190974.39814308,118241.40,0.39713828,118248.41,0.00499999,buy,2025-07-31T13:19:15.046404Z,856435795,0.00000163,118225.43,118225.63
ticker,109354010197,BTC-USD,118248.41,117677.7,4575.78463710,115728.49,118920,190974.39858270,118241.40,0.39713828,118248.41,0.00456037,buy,2025-07-31T13:19:15.046404Z,856435796,0.00043962,118225.43,118225.63
ticker,109354010654,BTC-USD,118248.41,117677.7,4575.78919747,115728.49,118920,190974.40314307,118248.40,0.30778698,118248.41,0.00114625,buy,2025-07-31T13:19:15.336801Z,856435797,0.00456037,118226.73,118226.91
ticker,109354010656,BTC-USD,118248.41,117677.7,4575.79029769,115728.49,118920,190974.40424329,118248.40,0.30778698,118248.41,0.00004603,buy,2025-07-31T13:19:15.336801Z,856435798,0.00110022,118226.73,118226.91
ticker,109354010658,BTC-USD,118248.41,117677.7,4575.79029980,115728.49,118920,190974.40424540,118248.40,0.30778698,118248.41,0.00004392,buy,2025-07-31T13:19:15.336801Z,856435799,0.00000211,118226.73,118226.91
ticker,109354010660,BTC-USD,118248.41,117677.7,4575.79034372,115728.49,118920,190974.40428932,118248.40,0.30778698,118250.38,0.01819898,buy,2025-07-31T13:19:15.336801Z,856435800,0.00004392,118226.73,118226.91
ticker,109354010762,BTC-USD,118250.37,117677.7,4575.82891728,115728.49,118920,190974.44286288,118250.37,0.22415350,118250.38,0.01824290,sell,2025-07-31T13:19:15.355309Z,856435801,0.03857356,118226.82,118227.00
ticker,109354011358,BTC-USD,118250.38,117677.7,4575.83391709,115728.49,118920,190974.44786269,118250.37,0.31129755,118250.38,0.01320652,buy,2025-07-31T13:19:16.124142Z,856435802,0.00499981,118230.17,118230.33
ticker,109354011360,BTC-USD,118250.38,117677.7,4575.84237647,115728.49,118920,190974.45632207,118250.37,0.31129755,118250.38,0.00474714,buy,2025-07-31T13:19:16.124142Z,856435803,0.00845938,118230.17,118230.33
ticker,109354011362,BTC-USD,118250.38,117677.7,4575.84287111,115728.49,118920,190974.45681671,118250.37,0.31129755,118250.38,0.00425250,buy,2025-07-31T13:19:16.124142Z,856435804,0.00049464,118230.17,118230.33
ticker,109354011364,BTC-USD,118250.38,117677.7,4575.84711626,115728.49,118920,190974.46106186,118250.37,0.31129755,118250.38,0.00000735,buy,2025-07-31T13:19:16.124142Z,856435805,0.00424515,118230.17,118230.33
ticker,109354011366,BTC-USD,118250.38,117677.7,4575.84712361,115728.49,118920,190974.46106921,118250.37,0.31129755,118252.40,0.00001000,buy,2025-07-31T13:19:16.124142Z,856435806,0.00000735,118230.17,118230.33
ticker,109354012304,BTC-USD,118252.4,117677.7,4575.84713361,115728.49,118920,190974.46107921,118252.39,0.45164509,118252.40,0.00029238,buy,2025-07-31T13:19:17.731059Z,856435807,0.00001,118236.28,118236.40
ticker,109354012306,BTC-USD,118252.4,117677.7,4575.84732912,115728.49,118920,190974.46127472,118252.39,0.45164509,118252.40,0.00009687,buy,2025-07-31T13:19:17.731059Z,856435808,0.00019551,118236.28,118236.40
ticker,109354012942,BTC-USD,118252.4,117677.7,4575.84733749,115728.49,118920,190974.46128309,118252.39,0.04772257,118252.40,0.00008850,buy,2025-07-31T13:19:19.390574Z,856435809,0.00000837,118240.84,118240.92
ticker,109354013033,BTC-USD,118252.4,117677.7,4575.84742599,115728.49,118920,190974.46137159,118252.39,0.04772257,118254.38,0.32400000,buy,2025-07-31T13:19:19.817981Z,856435810,0.0000885,118241.78,118241.94
ticker,109354013035,BTC-USD,118254.38,117677.7,4575.84950379,115728.49,118920,190974.46344939,118252.39,0.04772257,118254.38,0.32192220,buy,2025-07-31T13:19:19.817981Z,856435811,0.0020778,118241.78,118241.94
ticker,109354013258,BTC-USD,118254.38,117677.7,4575.84967271,115728.49,118920,190974.46361831,118254.37,0.07504749,118254.38,0.32175539,buy,2025-07-31T13:19:20.125994Z,856435812,0.00016892,118242.54,118242.68
ticker,109354013569,BTC-USD,118254.38,117677.7,4575.85077115,115728.49,118920,190974.46471675,118254.37,0.03274217,118254.38,0.47336695,buy,2025-07-31T13:19:20.419319Z,856435813,0.00109844,118243.21,118243.35
ticker,109354013742,BTC-USD,118254.38,117677.7,4575.87616447,115728.49,118920,190974.49011007,118254.37,0.03274217,118254.38,0.32851166,buy,2025-07-31T13:19:20.869924Z,856435814,0.02539332,118244.17,118244.30
ticker,109354013761,BTC-USD,118254.38,117677.7,4575.87617251,115728.49,118920,190974.49011811,118254.37,0.04774217,118254.38,0.32850362,buy,2025-07-31T13:19:20.947328Z,856435815,0.00000804,118244.33,118244.45
ticker,109354014143,BTC-USD,118254.38,117677.7,4575.87662430,115728.49,118920,190974.49056990,118254.37,0.03267947,118254.38,0.29789034,buy,2025-07-31T13:19:21.633294Z,856435816,0.00045179,118245.62,118245.72
ticker,109354014339,BTC-USD,118254.37,117677.7,4575.87702364,115728.49,118920,190974.49096924,118254.37,0.03228013,118254.38,0.33223762,sell,2025-07-31T13:19:22.139606Z,856435817,0.00039934,118246.46,118246.56
ticker,109354014474,BTC-USD,118254.37,117677.7,4575.87968190,115728.49,118920,190974.49362750,118254.37,0.02970644,118254.38,0.36529988,sell,2025-07-31T13:19:22.358925Z,856435818,0.00265826,118246.80,118246.89
ticker,109354014476,BTC-USD,118254.37,117677.7,4575.90928190,115728.49,118920,190974.52322750,118254.37,0.00010644,118254.38,0.36529988,sell,2025-07-31T13:19:22.358925Z,856435819,0.0296,118246.80,118246.89
